@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0, 0.0689, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1314, 0, 0, 0, 0.2373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2654, 0, 0, 0, 0, 0, 0.103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1225, 0.0814, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0, 0, 0.2387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1043, 0, 0, 0, 0, 0, 0, 0, 0.1252,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0303, 0, 0, 0, 0.6033, 0, 0, 0, 0, 0.1773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0613, 0, 0, 0, 6.55, 0, 0, 0, 0, 0.212, 0.3024, 0, 0, 0, 0, 0, 0, 0.3367, 0, 0, 0.4543, 0.2042, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0, 0, 0, 0.0388, 0, 0, 0, 0.0697, 0, 0, 0.9633, 0, 0, 0,acq
0, 0, 0.0343, 0, 0, 0, 0.177, 0, 0, 0, 0, 0, 0, 0, 0.0486, 0.1164, 0, 0, 0.9733, 0, 0, 0, 1.35, 0.3837, 0.1463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0738, 0, 0, 0, 0, 0.0583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.94, 0, 0.3143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0383, 0, 0.1567, 0, 0, 0, 0, 0, 0, 0, 0, 0.56, 0, 0, 0, 0.18, 0.0589, 0.2086, 0, 0, 0, 0.0335, 0, 0, 0, 0.1873,acq
0, 0, 0, 0, 0, 0, 0.241, 0, 0, 0, 0, 0, 0, 0, 0.0311, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0.3629, 0, 0, 0, 0, 0, 0.0981, 0.4433, 0, 0, 0, 0, 0, 0.316, 0.4106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.045, 0.103, 0, 0.0452, 0.0332, 0.0472, 0, 0.0657, 0.78, 0, 0.117, 0.4638, 0, 0, 0, 2.81, 0.805, 0, 0, 0, 0, 0.0676, 0, 0, 0.0559, 0.4333, 0, 0.18, 0, 0, 0, 0.0793, 0, 0, 0, 0.043, 0, 0, 0, 0, 0.0269, 0, 3.4433, 0, 0.2867, 0, 0, 0.1043, 0, 0.0406, 0, 0, 0, 0, 0.1489, 0.0661,acq
0, 0.1091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0464, 0, 0, 0, 0, 0, 0.225, 0, 0, 0.0437, 10.3, 0, 0, 0, 0, 0, 0, 0, 0, 0.0459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5271, 0, 0, 0, 0, 0, 0.0244, 0, 0.97, 0, 0, 0.046, 0.1168, 0.1043, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0.0886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.065, 0, 0, 0, 0, 0, 0, 0, 0, 0.0963, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.68, 0, 0, 0, 0.0718, 0, 0, 2.81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.077, 0, 0, 0, 0.2643, 0, 0, 0, 0, 0, 0, 0, 1.5867, 0, 0, 0, 0, 0.1043, 0, 0, 0, 0, 0, 0, 0.0572, 0,acq
0, 0, 0, 0.1967, 0.1644, 0, 0.14, 0, 0, 0, 0, 0, 0.0636, 0, 0, 0, 0, 0, 0.5317, 0, 0, 0, 0, 0.2015, 0, 3.8478, 0, 0.1191, 0, 0, 0, 0, 0, 0, 0.0467, 0, 0, 0, 0, 0, 0, 0, 0, 0.1134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0404, 0.0472, 0, 0, 0, 0, 0.137, 0, 0, 0, 0.0477, 0.94, 0.375, 0, 0, 0, 0.212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0383, 0, 0.5083, 0, 0, 0, 0, 0, 0, 0.0987, 0, 0, 0.93, 0, 0, 0, 0.0784, 0.17, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.033, 0.1432, 0.1967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3014, 0, 0, 0, 0, 0, 0, 0, 0, 0.0963, 0, 0.0976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0292, 0, 0, 0, 0, 0, 0, 0, 1.2483, 0, 0, 0.115, 0, 0, 0, 8.43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1314, 0, 0, 0, 0.495, 0, 0.0706, 0, 1.3667, 0, 0, 0, 0, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0.1915,acq
0, 0.033, 0.0546, 0, 0.1044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.078, 0, 0, 0, 0.2017, 0, 0, 0, 0, 0.2824, 0, 0, 0, 0, 0, 0.0494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0514, 0, 0, 0.16, 0, 0, 0, 0, 0.515, 0, 0, 0, 16.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.195, 0, 0, 0, 0, 0, 0, 0.0603, 0, 0.93, 0, 0.23, 0.046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0294,acq
0, 0, 0.0457, 0.255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1643, 0, 0, 0, 0, 0, 0, 0, 0.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.034, 0, 0, 0, 0.935, 0, 0, 0, 0, 0, 0, 14.04, 0, 0, 1.22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1314, 0, 0, 0, 0, 0, 0.0231, 0, 1.9833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1173,acq
0, 0, 0.0639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0674, 0, 0, 0, 0, 0, 0, 0, 0, 0.3562, 0, 0, 0, 0, 0, 0.1006, 0, 0, 0, 0, 0, 0, 0, 0, 0.3928, 0, 0, 0, 0, 0.0431, 0, 1.1725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.225, 0, 0, 0.0433, 23.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0964, 0, 0, 0, 0, 0, 0, 0, 0, 0.0461, 0, 0, 0, 0.23, 0, 0, 0, 0, 0.0476, 0, 0.1555, 0, 0, 0, 0.0464,acq
0, 0, 0, 0.255, 0, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0, 0.0821, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0.19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0983, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6513, 0, 0, 0, 11.24, 0, 0, 0, 0, 0, 0, 0, 0, 0.0773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0661, 0, 0, 0, 0.1973, 0, 0, 0.93, 0, 0, 0, 0, 0, 0, 0, 1.03, 0.0685, 0, 0, 0, 0,acq
0, 0, 0.0989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0613, 0.0514, 0, 0.0513, 11.24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0833, 0, 0, 0, 0, 0, 0, 0, 0.0497, 0, 0.5733, 0, 0, 0, 0.1168, 0.1043, 0, 0.04, 0, 0.0685, 0, 0, 0.0572, 0,acq
0, 0.033, 0.1832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8117, 0, 0, 0, 0, 0.2377, 0, 0, 0, 0, 0, 0, 0, 0, 0.2006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1637, 0, 0, 0, 1.87, 0, 0, 0, 0, 0, 0, 0, 0, 0.0473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0808, 0, 0, 0, 0, 0, 0, 0.1786, 0.282, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0.0457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0.2087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.032, 0.085, 0, 0, 0, 0, 0, 0, 0.4675, 0, 0, 0.74, 0.0394, 0, 0.368, 0.0452, 0, 0, 0, 0, 0, 0, 0, 0.5963, 0, 1.34, 0, 0.94, 0, 0, 1.22, 0, 0, 0, 0, 0, 0, 0, 0, 0.3188, 0.3367, 0, 0.0383, 0, 0.3483, 0, 0, 0.043, 0, 0, 0, 0, 0.0475, 0, 0.3967, 0, 0, 0, 0.1958, 0, 0, 0.04, 0, 0.107, 0.68, 0, 0, 0.0648,acq
0, 0, 0, 0.255, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0.0586, 0, 0.0417, 0, 0, 0, 1.2417, 0.1755, 0, 0, 0, 0.2877, 0, 0.1744, 0, 0.3809, 0, 0.0913, 0, 0, 0.1119, 0, 0.07, 0, 0, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0905, 0.0313, 0, 0.9533, 0, 0.1767, 0, 0.117, 0.0463, 0.0718, 0, 0.0757, 0.94, 0, 0, 0, 0, 0.374, 0, 0, 0, 0.0459, 0, 0, 0, 0, 0, 0.1152, 0.0936, 0.2325, 0, 0.1314, 0.1317, 0, 0.285, 0, 0, 0.0372, 0, 1.8633, 0.46, 0, 0.4208, 0.1326, 0, 0, 0.1327, 0, 0, 0, 0.0504, 0, 0.0924,acq
0, 0, 0, 0, 0, 0, 0.325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2217, 0, 0, 0, 0, 0.263, 0, 0, 0, 0, 0, 0.0763, 0, 0, 0, 0, 0, 0, 0, 0.0371, 0.0983, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0.0292, 0, 0, 0, 0, 0.0616, 0, 0, 0.1767, 0, 0, 0, 0.1341, 0, 0, 21.53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1042, 0, 0.2643, 0, 0, 0, 0, 0, 0.0461, 0, 3.35, 0, 0.23, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0.1597,acq
0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7017, 0, 0, 0.115, 0, 0, 0, 15.92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0383, 0, 0.0708, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0.3967, 0, 0, 0.092, 0, 0, 0.186, 0.04, 0, 0.0335, 0, 0, 0, 0,acq
0, 0.1474, 0.0786, 0, 0, 0.6833, 0, 0, 0, 0, 0, 0, 0.6707, 0, 0.0829, 0, 0, 0, 0.4033, 0, 0, 0, 0, 0.2283, 0, 0.8922, 0, 0, 0, 0.0494, 0, 0, 0.1094, 0, 0, 0, 0.202, 0.196, 0.0706, 0, 0, 0, 0, 0.2469, 0, 0, 0, 0, 0, 0.09, 0.175, 0, 0, 0, 0, 0.16, 0, 0.355, 0, 0, 0.1425, 0, 0, 0.1513, 0.94, 0.7525, 0, 0, 0, 0, 0, 0, 0, 0, 0.4333, 0, 0, 0, 0, 0, 0, 0.3833, 0, 0, 0.043, 0, 0, 0, 0.0987, 0.0608, 0, 0, 0, 0.2183, 0.204, 0.0821, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.033, 0, 0, 0.1388, 0, 0, 0, 0, 0, 0, 0, 0.0593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3851, 0, 0, 0, 0, 0, 0.0763, 0, 0, 0, 0, 0.0343, 0.3075, 0.316, 0.0371, 0, 0, 0, 0, 0, 0, 0, 1.1725, 0, 0, 0.74, 0, 0.103, 0, 0, 0, 0.1208, 0, 0, 0, 0, 0, 0.2325, 0, 0, 0, 10.3, 0, 0, 0, 0, 0, 0, 0, 0, 0.0473, 0, 0, 0, 0, 0, 0, 0.2514, 0.3133, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0.3967, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0.1091,acq
0, 0, 0, 0, 0.0706, 0, 0.217, 0, 0, 0, 0, 0, 0, 0, 0.0511, 0, 0, 0, 0, 0, 0, 0, 0, 0.3802, 0, 0, 0.9729, 0.2355, 0, 0, 0, 0, 0, 0, 0, 0, 0.316, 0, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0613, 0, 0, 0.0437, 11.24, 0, 0, 0, 0, 0, 0.0676, 0, 0, 0.0695, 0, 0, 0, 0, 0, 0.0739, 0.2271, 0, 0, 0.1314, 0.0709, 0, 0, 0, 0, 0.0894, 0, 0.5767, 0, 0, 0.0736, 0, 0, 0.0887, 0, 0, 0, 0, 0, 0, 0.0464,acq
0, 0.0891, 0.0343, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0.105, 0, 0, 0, 0, 0, 0.2017, 0, 0, 0, 0, 0.1667, 0, 0, 0, 0, 0, 0, 0, 0, 0.0963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4733, 0, 0, 0, 0, 0, 0, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.886, 0, 0, 0, 0, 0, 0.3258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5733, 0, 0, 0.284, 0.0589, 0.1043, 0, 0, 0, 0.05, 0, 0, 0.0844, 0,acq
0, 0.0726, 0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07, 0, 0, 0.3, 0, 0, 0, 0, 0, 0.0721, 0, 0, 0, 0, 0, 0.1817, 0, 0.274, 0.4524, 0, 0, 0, 0, 0, 0, 0.137, 0.0938, 0.0759, 0, 0.0377, 0.94, 0, 0, 0, 0, 0.426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2208, 0, 0, 0, 0, 0, 0, 0, 0.0461, 0, 0.3967, 0, 0, 0, 0, 0, 0, 0.0991, 0, 0, 0, 0.186, 0, 0.0667,acq
0, 0, 0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0243, 0, 0, 0, 0, 0, 0, 0, 0, 0.263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0455, 0, 0, 0, 0, 0.74, 0.0511, 0, 0, 0.0905, 0, 0, 0, 0, 0.1767, 0, 0, 0.505, 0.075, 0, 0, 14.04, 0, 0, 0, 0, 0, 0, 0, 0, 0.0973, 0, 0, 0, 1.3733, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5133, 0, 0, 0.092, 0.0584, 0, 0, 0, 0, 0, 0, 0, 0, 0.057,acq
0, 0, 0.08, 0, 0, 0, 0.177, 0, 0, 0, 0, 0, 0.0636, 0, 0.0331, 0.1957, 0, 0, 0, 0, 0, 0, 0, 0.5194, 0, 0, 0, 0.1191, 0, 0.0513, 0, 0, 0.0588, 0, 0, 0.6142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.103, 0, 0, 0, 0.1868, 0, 0, 0, 0, 0, 0.3813, 0, 0, 0.0697, 6.55, 0, 0, 0, 0, 0, 0, 0, 0, 0.0459, 0, 0, 0, 0, 0, 0, 0.3993, 0.1617, 0, 0.1314, 0, 0, 0, 0.995, 0.1127, 0, 0, 0, 0, 0, 0, 0.5874, 0, 0.0973, 0, 0, 0.05, 0, 0, 0, 0,acq
0, 0.0578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1403, 0, 0, 0, 2.1133, 0, 0, 0.425, 0, 0.3098, 0, 0, 0, 0, 0, 0.1025, 0, 0, 0, 0, 0, 0.255, 0, 0, 0.1189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0.18, 0, 0, 0, 0.0711, 0.1043, 0.078, 0, 0, 0, 0.34, 0, 0, 0.0297,acq
0, 0, 0.1032, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0.6436, 0, 0.0391, 0, 0, 0, 0, 0, 0, 0, 0, 0.2165, 0.1463, 0.2711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1922, 0, 0, 0, 0.0313, 0.0472, 0, 0, 0.2483, 0, 0.117, 0.0463, 0.0718, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0.0459, 0, 0.664, 0, 0, 0, 0, 0, 0.3992, 0, 0, 0, 0, 0, 0, 0, 0.0611, 0, 0.18, 0, 0, 0.0936, 0, 0, 0, 0.0464, 0, 0, 0, 0.0676, 0.1683, 0.1088,acq
0, 0, 0.0457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0449, 0, 0, 0, 0, 0, 0, 0, 0, 0.2007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1781, 0, 0.316, 0.0371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0464, 0.6367, 0.1382, 0, 0, 0, 0, 0, 0, 0, 6.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3367, 0, 0.053, 0.155, 0.0783, 0, 0, 0, 0, 0, 0.495, 0, 0.1356, 0, 1.19, 1.2467, 0, 0.046, 0, 0, 0, 0.0348, 0, 0.05, 0.34, 0, 0.1072, 0.0258,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0586, 0, 0.0526, 0, 0, 0, 0, 0, 0, 0, 0, 0.2055, 0, 0, 0, 0, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0.0877, 0.1094, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0, 0, 0, 0, 0.2343, 0, 0, 0, 0, 1.43, 0, 0.117, 0, 0, 0, 0, 1.87, 0.7525, 0, 0, 0, 0, 0, 0, 0, 0.0559, 0, 0.222, 0, 0, 0, 0.08, 0, 0.1992, 0, 0, 0.0578, 0, 0, 0, 0, 0.0717, 0, 1.5433, 0, 0, 0.1804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0.162, 0, 0, 0, 0, 0, 0, 0, 0.0366, 0, 0, 0, 0, 0, 0, 0, 0, 0.2126, 0, 0.3589, 0, 0.0891, 0, 0.1838, 0, 0, 0.3125, 0, 0, 0, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1714, 0, 0, 0.19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0433, 0, 1.8775, 0, 0, 0, 0.212, 0, 0, 0, 0.45, 0, 0, 0, 0, 0, 0, 0.0793, 0.1042, 0, 0, 0.103, 0, 0, 0, 0, 0.2381, 0, 3.6167, 0, 0, 0, 0, 0, 0.068, 0.0661, 0, 0, 0, 0, 0, 0.0485,acq
0, 0, 0.1718, 0, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0.0586, 0, 0, 0, 0, 0, 0.1767, 0, 0, 0, 0, 0.3593, 0.2925, 0, 0, 0, 0, 0.2438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0317, 0, 0, 0, 0, 0.0464, 0, 0, 0, 0, 0, 0.14, 0, 0, 0.092, 1.87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0757, 0.2667, 0, 0, 0.0748, 0, 0, 0, 0, 0.0611, 0, 0, 0, 0.6567, 0, 0.1368, 0.3129, 0.068, 0.0515, 0, 0.0335, 0, 0, 0, 0,acq
0, 0, 0.0343, 0, 0.1256, 0, 0, 0, 0, 0, 0, 0, 0.7614, 0, 0, 0, 0, 0, 0.355, 0, 0, 0, 0, 0.1286, 0.1625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0628, 0, 0, 0, 0, 0, 0, 0, 0, 0.0514, 0, 0, 0, 0, 0.1767, 0, 0.117, 0.0463, 0.2941, 0, 0, 1.87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0909, 0, 0.2208, 0, 0, 0, 0, 0, 0, 0, 0.0269, 0, 1.1467, 0, 0, 0, 0, 0, 0, 0, 0, 0.0335, 0, 0, 0.1683, 0.073,acq
