@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9283, 0, 0, 0, 0, 0, 0, 0.1142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0564, 0, 0, 0, 0.296, 0, 0, 0.088, 0, 0, 0, 0, 0, 1.34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2993, 0, 0, 0, 0, 0, 0, 0, 0.0735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1852, 0.1371, 0, 0, 0.0504, 0,acq
0.0418, 0, 0, 0, 0, 0.985, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 2.2383, 0, 0, 0, 0, 0, 0.1367, 0.2274, 0, 0, 0, 0, 0.13, 0, 0, 0, 0, 3.0275, 0, 0.0525, 0.2681, 0, 0, 0, 0, 0, 0, 0.2507, 0, 0, 0, 0.085, 0, 0, 0.0631, 0.272, 0, 0, 0.0484, 0, 0, 0, 0, 0, 0, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0, 1.8167, 0, 0, 0, 0, 0, 0, 0.0693, 0.4486, 0, 0, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0, 0, 0.295, 0, 0, 0, 1.1914, 0.2527, 0, 0, 0,acq
0, 0, 0, 0, 0, 0.985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5383, 0, 0, 0, 0, 0, 0, 0.1632, 0.335, 0, 0, 0, 0, 0, 0, 1.11, 0, 0, 0, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0.0282, 0, 0, 0.0569, 0, 0, 0, 0, 0, 0.31, 0, 0.234, 0, 0, 0, 0, 0, 0, 0, 0.0943, 0, 0, 0, 0, 0, 0, 0, 2.06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.46, 0, 0.93, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0593, 0, 0.2464, 0.39, 0, 0, 0, 0, 0, 0, 0.2332, 0, 0, 0, 0, 0.8621, 0.605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0879, 0, 0, 0, 0, 0, 0, 0.0486, 0, 0, 0, 0, 0, 0, 0.205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.286, 0, 0.184, 0, 0, 0.047, 0.1579, 0, 0, 0, 0, 0, 0, 0.3957, 0, 0, 0, 0, 0, 0, 0, 0.1242, 0, 1.3833, 0, 1.85, 0, 1.03, 0, 0,acq
0.0343, 0, 0.1044, 0, 0, 0, 0, 0, 0, 0, 0.4871, 0, 0, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0, 0.2802, 0, 0, 0, 0, 0.0642, 0, 0, 0, 0, 0, 0, 0.0525, 0.0815, 0, 0.97, 0, 0, 0, 0, 0.1831, 0, 0, 1.43, 0.1214, 0, 0, 0.0439, 0, 0, 0, 0.0736, 0, 0, 1.64, 0, 0, 0, 0, 0.0437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1907, 0, 0, 0, 0, 0, 0, 0, 0, 0.1278, 0, 0, 0, 0, 0, 0, 0, 0, 0.4167, 0.4756, 1.6614, 0, 0, 0, 0,acq
1.0854, 0, 0.085, 0, 0, 0, 0, 0, 0, 0.2375, 0, 0, 0, 0, 0, 0.77, 0, 0, 0, 0, 0, 0, 0.2725, 0, 0, 0.0994, 0, 0, 0, 0, 0, 0, 0, 0, 0.1088, 0, 0.255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0.222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2643, 0.0613, 0, 0, 0, 0, 0, 0, 0, 0, 0.46, 0, 1.2986, 0, 0, 0, 0,acq
0.0625, 0, 0.14, 0, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.132, 0.1463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0385, 0, 0, 0, 0, 0, 0, 0.1059, 0, 0, 0, 0.3023, 0, 0, 0, 0, 0, 0, 0.0484, 0, 0, 0.175, 0, 0, 0, 0, 0.1123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4129, 0, 0, 0, 0,acq
0.2461, 0, 0.085, 0, 0, 0, 0, 0.2767, 0, 5.5013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3864, 0, 0, 0.0494, 0, 0, 0, 0, 1.11, 0, 0, 0, 0.0556, 0, 0, 0.6733, 0.404, 0, 0, 0, 0, 0, 0.47, 0, 0.0327, 0.1986, 0, 0.14, 0, 0, 0, 0, 0, 0, 1.635, 0, 0, 0, 0, 0, 0, 0, 0, 0.4871, 0, 0, 0, 0, 0, 0, 0, 0, 0.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2414, 0.068, 1.03, 0, 0,acq
0.1411, 0, 0.1412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1164, 0, 0, 1.275, 0, 0, 0, 0, 0, 0, 0.1942, 0.1463, 0, 0.0494, 0, 0.0642, 0, 0, 0, 0, 0, 0, 0, 0.0758, 0, 0, 0, 0, 0, 0, 0.1252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 2.5075, 0.298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3126, 0, 0, 0, 0, 0, 0, 0, 0.3933, 0, 0, 2.59, 0, 0, 0, 0,acq
0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0586, 0, 0.1264, 0, 0, 0, 0.0745, 0, 0, 0, 0.2006, 0, 0, 0.0913, 0, 0, 0, 0, 0, 0, 0.3, 0, 0.1113, 0, 0, 0.4833, 0, 0, 0, 0.47, 0, 0, 0, 0, 0.1168, 0, 0, 0, 0, 0, 0, 0.0484, 0, 0, 0, 0, 1.835, 0, 0, 0, 0.295, 0, 0, 0.0943, 0, 0, 0, 0, 0, 0.95, 0.222, 0, 0, 0, 0, 0.1313, 0.075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.565, 0, 0, 0.11, 0, 0, 0.092, 0.9643, 0.068, 0, 0, 0,acq
0.0418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1179, 0, 0, 0, 0.0793, 0, 0, 0, 0, 0, 0.2457, 0, 0, 0, 0, 0, 0, 0, 2.21, 0, 0, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0423, 0, 0, 0.0583, 0.103, 0, 0, 0, 0, 0, 2.485, 0.419, 0, 0, 0, 0.0397, 0, 0, 0, 0, 0, 0, 2.13, 0, 0, 0, 0.222, 0, 0.205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0548, 2.2486, 0, 0, 0.2156, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2338, 0, 0, 0, 0, 0.11, 0, 0, 0, 0.0736, 0, 0, 0, 0.3151, 0, 0, 0, 0, 0, 0, 0, 1.11, 0, 0, 0, 0.1106, 0.125, 0, 0.2433, 0, 0, 0, 0, 0.2521, 0, 0, 0, 0.0509, 0, 0, 0, 0.103, 0, 0, 0.1208, 0, 0, 2.11, 0, 0, 0, 0, 0, 0, 0, 0, 0.3229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0936, 0, 0, 0, 0, 0.788, 0, 0, 0.1209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.33, 2.0171, 0.078, 0, 0.0736, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1683, 0, 0, 0, 0, 0, 0, 0.3644, 0.335, 0, 0, 0, 0, 0, 0, 1.11, 0, 0, 0, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0.0932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0643, 0, 0, 0.066, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0.1986, 0, 0, 0.0494, 0, 0.0621, 2.15, 0, 0, 0, 0, 0, 0.0563, 0.0431, 0.1217, 2.5833, 0, 0, 0, 0, 0.0431, 0, 0, 0, 0.1814, 0, 0, 0.0864, 0, 0, 0, 0, 0, 0, 2.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0584, 3.84, 0, 0, 0, 0,acq
0, 0, 0.2094, 0, 0, 0, 0, 0, 0, 0, 0.1407, 0, 0, 0, 0, 0.8817, 0.223, 0, 0, 0, 0, 0, 0.3195, 0, 0, 0.0712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0.1124, 0.4675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0578, 0, 0, 0, 0, 0, 0, 0, 0, 0.8767, 0.4208, 1.1014, 0, 0, 0.2832, 0,acq
0.0689, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0.16, 0, 0, 0.1179, 0, 0.0857, 0, 0, 0, 0.1482, 0, 0, 0, 0.1893, 0.8175, 0, 0.0494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.501, 0, 0, 0, 0.0318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1325, 0, 0, 0, 0, 0.075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06, 0.1371, 0, 0, 0.1256, 0,acq
0.0861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5383, 0, 0, 0.2173, 0, 0, 0.1367, 0.2619, 0, 0, 0.0513, 0, 0.1542, 0, 0, 1.11, 0, 0, 0, 0.0563, 0.0554, 0, 0, 0.652, 0, 0, 0, 0, 0, 0, 0, 0.0391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0.972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1978, 0, 0, 0, 0, 0.2327, 0, 0, 0.7167, 0, 0, 2.3414, 0, 0, 0, 0,acq
0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6167, 0, 0, 0, 0, 0, 0, 0.41, 0, 0, 0.0856, 0, 0, 0, 0, 0, 0, 0, 0, 0.3931, 0, 0, 1.4533, 0, 0, 0, 0, 0, 0, 0, 0, 0.2077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1686, 0, 0, 0, 0, 0, 0.46, 0, 1.1971, 0, 0, 0, 0,acq
0.0546, 0, 0.3731, 0, 0, 0.705, 0, 0, 0, 6.7975, 0, 0, 0.0586, 0, 0, 0, 0.2363, 0, 0.0745, 0, 0, 0, 0.2268, 0, 0, 0.4269, 0, 0.1905, 0, 0, 0, 0, 0, 0, 0.3081, 0, 0, 1.29, 0.326, 0, 0, 0, 0, 0, 0, 0, 0.0423, 0, 0, 0.1075, 0, 0, 0, 0, 0, 0, 2.0875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.149, 0, 0, 0, 0.0793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5571, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2338, 0, 0, 0, 0, 0, 2.3433, 0, 0, 0.0745, 0, 0, 0, 0.2951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1088, 0, 0.3825, 0.2433, 0, 0, 0, 0, 0.0562, 0, 0, 0, 0.3345, 0, 0, 0, 0.207, 0, 0, 0, 0, 0, 3.4075, 0, 0, 0, 0, 0.0373, 0, 0, 0, 1.4193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 4.01, 0, 0.55, 0, 1.052, 0, 0, 0.0865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1092, 1.79, 0.1667, 0, 0, 0,acq
0, 0, 0.1044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0.2001, 0, 0, 0, 0, 0, 1.435, 0, 0, 0, 0, 0, 0.0563, 0.0865, 0, 0, 0.202, 0, 0, 0, 0, 0, 0, 0, 0.05, 0.22, 0, 0.1872, 0.169, 0, 0, 0.1456, 0, 0, 2.7825, 0, 0, 0, 0, 0, 0, 0, 0, 0.2286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0657, 0.0964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4167, 0.2328, 3.3129, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105, 0, 0, 0, 0.4486, 1.045, 0, 0, 0, 0, 0, 0, 0.3083, 0, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0, 0.0525, 0, 0.1533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1291, 0, 0, 0.0569, 0.169, 0, 0.27, 0, 0, 0, 0.35, 0.117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.212, 0, 0, 0, 0, 0.2713, 0, 0, 0, 0.0817, 0.6036, 0, 0, 0.195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1364, 0.4429, 0, 0, 0, 0,acq
0.0886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1221, 0, 0, 0.2017, 0, 0, 0.1427, 0, 0, 0.1367, 0.2627, 0, 0, 0.0856, 0, 0, 0, 0, 0, 0, 0, 0, 0.1688, 0.0554, 0, 0.2433, 0.202, 0, 0, 0, 0, 0, 0, 0, 0.2295, 0, 0, 0.0292, 0, 0, 0, 0, 0, 0, 4.15, 0, 0, 0, 0, 0.0373, 0, 0, 0, 1.7193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.458, 0, 0, 0, 0, 0, 0, 1.314, 0, 0.1314, 0.043, 0, 0, 0, 0, 0, 0, 0, 0, 2.7667, 0, 0.87, 0.266, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2089, 0, 0.1475, 0, 0, 0.0811, 0, 0, 0, 0, 0, 0, 0.1063, 0, 0, 0.4833, 0, 0, 0, 0, 0.0562, 0, 0, 0, 0.0395, 0, 0, 0.0417, 0, 0, 0.488, 0, 0, 0, 2.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0.0433, 0, 0, 0, 0.195, 0, 0, 0, 0, 0.2013, 0, 0, 0, 0, 0, 0, 0, 0, 1.2467, 0, 1.2171, 0, 0, 0, 0,acq
0.5039, 0, 0.1044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0, 0.1683, 0.223, 0, 0, 0, 0, 0, 0.2542, 0, 0.7825, 0, 0, 0.3584, 0, 0, 0, 0, 0, 0, 0.1375, 0.0708, 0, 0.4833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6375, 0.117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0.1493, 0, 0, 0.275, 0, 0, 0, 0, 0.053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9429, 0.1193, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0.5567, 0, 0.14, 0, 0, 0.0636, 0, 0.0821, 0, 0.05, 0, 0, 0, 0, 0, 0.2837, 0, 0, 0, 0, 0.0658, 0, 0, 0, 0, 0, 0, 0.0556, 0, 0, 0, 0.404, 0, 5.96, 0, 0, 0, 0, 0, 0.0536, 0, 0, 0, 0.49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.035, 0.3164, 0, 0, 0, 0, 0, 0, 0, 0.1657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2757, 0.078, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2209, 0, 0, 0, 0.128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0828, 0, 0, 0, 0.0596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.135, 0, 0, 0, 0, 0, 0.046, 0.1371, 0.0973, 0, 0, 0,acq
0, 0, 0.0888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0, 0, 0, 0, 0, 0, 0, 0.275, 0.2761, 0, 0, 0, 0, 0.1195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0.0327, 0, 0, 0.0428, 0, 0, 0, 0, 0, 0.5875, 2.14, 0, 0, 0, 0, 0.0397, 0.1483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1388, 0.628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3567, 0, 0, 1.0557, 0, 0, 0, 0,acq
0.2711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2217, 0.0541, 0, 0.3664, 0, 0, 0, 0.2671, 0.44, 0, 0.0712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1665, 0, 0, 0, 0, 0, 0, 0.0569, 0, 0, 0, 0, 0.1714, 0, 0.09, 0, 0, 0, 0.0628, 0, 0, 5.3825, 0, 0, 0, 0, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.239, 0, 0, 0.1247, 0.1714, 0, 0, 0.39, 0, 0, 0, 0, 0.2274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1844, 1.8471, 0, 0, 0, 0,acq
0, 0.1967, 0, 0, 0, 0, 0, 0.8333, 0, 0.14, 0.13, 0, 0.0636, 0, 0, 0, 0.05, 0, 0, 0, 0, 0, 0.3442, 0, 0, 0, 0, 0.1547, 0, 0, 0, 0, 0, 0, 0.0538, 0, 0, 0, 0.606, 0, 1.49, 0, 0.0431, 0, 0, 0, 0.0718, 0, 0, 0.0317, 0.153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.486, 0, 0.0793, 0, 0, 0, 0, 0, 0, 0, 0.0578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2757, 0, 0, 0.0676, 0,acq
0.0457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1407, 0, 0.0586, 0, 0.1264, 0, 0.0744, 0, 0, 0, 0, 0, 0.192, 0, 0, 0, 0, 0, 1.32, 0, 0, 0, 0, 0, 0.3612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2405, 0, 0, 0.0486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0, 0.1514, 0, 0, 0, 0, 0.338, 0, 0, 0.043, 0, 0, 0, 0.565, 0, 0, 0, 0, 0, 0.41, 0.6614, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2855, 0, 0, 0, 0.1894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1119, 0.0554, 0, 0, 0.202, 0, 0, 0, 0, 0, 0, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0225, 0, 0, 0, 0, 0, 0, 0, 0, 0.1143, 0, 0, 0, 0, 0, 0, 0, 0, 0.181, 0, 0, 0, 0, 0, 0, 0.5867, 1.03, 0.262, 0, 0.1314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0548, 1.0857, 0.136, 0, 0, 0,acq
0.0689, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0.0593, 0, 0, 1.38, 0, 0, 0, 0, 0, 0, 0.292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2457, 0, 0, 0.195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0936, 1.4129, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0.2407, 3.9317, 0, 0, 0, 0, 0, 0, 0.214, 0, 0, 0.0494, 0, 0.0642, 0, 0, 0, 0, 0, 0, 0.085, 0, 0.125, 0, 0, 0, 0, 0, 0.341, 0, 0, 0, 0.6123, 0.22, 0, 0.0394, 0, 0, 0, 0, 0, 0, 2.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0, 0.1757, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5571, 0.078, 0, 0, 0,acq
