@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE C105	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0.0689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1063, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0.103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0, 0, 0, 0, 0, 0, 0, 0.2387, 0, 0.2229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0303, 0, 0.6033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.725, 0, 0, 0, 6.55, 0, 0, 0, 0, 0.3024, 0, 0.033, 0, 0, 0, 0, 0, 0, 0, 0.4543, 0, 0, 0.2042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0.3725, 0, 0, 0.0388, 0, 0, 0, 0, 0.0697, 0, 0, 0.9633, 0, 0,acq
0, 0.0343, 0, 0.177, 0, 0, 0, 0, 1.0267, 0, 0, 0.465, 0, 0, 0, 0.0486, 0, 0.9733, 0, 0, 0, 0.0745, 0, 1.35, 0.1463, 0, 0, 0.0147, 0, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0.0563, 0.0719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.175, 0, 0, 0, 0, 0.94, 0, 0.3143, 0, 0, 0, 0, 0.033, 0, 0, 0, 0, 0, 0, 0.0383, 0, 0, 0, 0.1567, 0, 0, 0.418, 0, 0, 0, 0, 0.1686, 0, 0, 0, 0.56, 0, 0, 0, 0.18, 0.0589, 0, 1.02, 0, 0, 0.0335, 0, 0, 0, 0,acq
0, 0, 0, 0.241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4433, 0.0094, 0, 0, 2.12, 0, 0, 0, 0.15, 0.6457, 1.69, 0, 0.0538, 0, 0, 0, 0, 0.4106, 0, 0.265, 0, 0, 0, 0, 0.103, 0.0452, 0.0332, 0, 0, 0.78, 0, 0, 0, 0, 0, 2.81, 0, 0, 0.63, 0, 0.0676, 3.6333, 0.1735, 0.0559, 0.4333, 0, 0, 0.09, 0, 0, 0.0793, 0, 0, 0, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0.0269, 0, 0, 0, 0.2867, 0, 0, 0, 0, 0, 0.0406, 0, 0, 0, 0.1489, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2064, 0, 0, 0, 0, 0, 0.0124, 0, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0.0538, 0, 0, 0.1233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.3, 0, 0, 0, 0, 0, 0, 0, 0.0459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.766, 0, 0, 0, 0, 0.1686, 0, 0, 0.0244, 0, 0, 0, 0, 0.046, 0.1168, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.0886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013, 0, 0, 0, 0, 0.0963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.68, 0, 0, 0, 0, 0, 2.81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0572, 0,acq
0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5317, 0, 0, 0, 0.0745, 0, 0, 0, 3.8478, 0, 0.0049, 0, 0, 0.705, 0, 0, 0, 0, 0.1521, 0, 0.1032, 0.1094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0404, 0.358, 0, 0, 0, 0, 0, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.69, 0.0383, 0, 0, 0, 0.5083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0987, 0, 0, 0, 0, 0, 0, 0.0784, 0, 1.02, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.1432, 0, 0, 0, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0099, 0, 0, 0, 0, 0.0963, 0, 0.0791, 0, 0, 0, 0, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2483, 0, 0, 0, 0, 0, 8.43, 0, 0, 1.26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0,acq
0, 0.0546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0979, 0, 0, 0.078, 0, 0.2017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024, 0, 0, 0, 0, 0, 0, 0, 0.1014, 0, 0.0442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0514, 0, 0.27, 0.16, 0, 0, 0, 0, 0, 0, 16.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.454, 0, 0, 0, 0, 0, 0.195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0603, 0, 0, 0, 0.23, 0.046, 0, 0.2279, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.0457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018, 0, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.034, 0, 0, 0.935, 0, 0, 0, 0, 0, 14.04, 0, 0, 0, 0, 0, 0, 0.0948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6671, 0, 0, 0.0231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.0639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0075, 0, 0, 0, 0, 0, 0, 0, 0.1364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.175, 0, 0, 0, 0, 23.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0461, 0, 0, 0, 0.23, 0, 0, 0, 0, 0, 0.0476, 0.1555, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0041, 0, 0, 0, 1.11, 0, 0, 0, 0.12, 0, 0.1052, 0, 0.1154, 0, 0, 0, 0, 0, 0, 0, 0.22, 0.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.24, 0, 0, 0, 0, 0, 0, 0, 0.0773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0661, 0, 0, 0, 0.1973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0685, 1.124, 0, 0, 0,acq
0, 0.0989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0043, 0, 0, 0, 0, 0, 0, 0.1064, 0.0693, 0, 0.0887, 0, 0.0788, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0497, 0, 0, 0, 0, 0, 0.1168, 0, 0, 0, 0.04, 0.0685, 0, 0, 0.0572, 0,acq
0, 0.1832, 0, 0, 0, 0, 0, 0, 1.0267, 0, 0, 0, 0, 0, 0, 0, 0, 1.8117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0025, 0, 0, 0, 0, 0.2006, 0, 0, 0, 0, 0, 0.1094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.154, 0, 0, 0, 0, 0, 0, 1.1475, 0, 0, 0, 1.87, 0, 0, 0, 0, 0, 0, 0, 0.0473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.536, 0, 0, 0, 0, 0, 0, 0, 0, 0.0808, 0, 0, 0, 0, 0, 0, 0, 0, 0.282, 0, 0, 0, 0, 0, 0,acq
0, 0.0457, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.032, 0, 0, 0.4675, 0, 0, 0.74, 0, 0.0452, 0, 0, 0, 0, 0, 0, 0, 1.34, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0383, 0, 0, 0, 0.3483, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0.0475, 0, 0, 0, 0, 0, 0.1958, 0, 0, 0, 0.04, 0.107, 0, 0.68, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0, 0, 0.0417, 0, 1.2417, 0.1755, 0, 0, 0.3982, 0, 0, 0, 0.1744, 0, 0.0351, 0, 0, 0, 1.11, 0.1119, 0, 0.0791, 0.1521, 0, 0, 0.0563, 0.0431, 1.5, 0, 0, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0.0905, 0.0313, 0, 0.9533, 0.1767, 0.525, 0, 0, 0, 0, 0.94, 0, 0, 0.63, 0, 0, 0, 0, 0.0459, 0, 0, 0, 0, 0, 0.1152, 0.0936, 0, 0, 0.2325, 0, 0, 0, 0, 0, 0.1317, 0, 0, 0.285, 0, 0.0372, 0, 0, 0.46, 0, 0.4208, 0.1326, 0, 0, 0, 0.1327, 0, 0, 0, 0, 0,acq
0, 0, 0, 0.325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0, 0, 0, 0, 0, 0, 0, 0.1521, 0, 0, 0, 0, 0, 0, 0, 0.0371, 0, 0, 0, 0.22, 0, 0, 0, 0, 0, 0, 0, 0.1767, 0, 0, 0, 0, 0, 21.53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0461, 0, 0, 0, 0.23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011, 0, 0, 0, 0, 0, 0, 0, 0.1014, 0, 0.0829, 0.0556, 0.07, 0, 0, 0.2433, 0, 0, 0, 0, 0.22, 0, 0, 0, 0, 0, 0, 0, 0.7017, 0, 0, 0, 0, 0, 15.92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0383, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0, 0, 0.092, 0, 0, 0, 0.186, 0.04, 0.0335, 0, 0, 0, 0,acq
0, 0.0786, 0, 0, 0, 0, 0, 0, 5.3233, 0, 0, 0, 0, 0, 0, 0.0829, 0, 0.4033, 0, 0, 0, 0.0745, 0, 0, 0, 0.8922, 0, 0.0125, 0, 0.735, 0, 1.11, 0.1094, 0, 0, 0, 0, 0.0526, 0.1669, 0, 0, 0, 0, 0.196, 0, 0, 0, 0, 2.62, 0, 0.175, 0, 0, 0, 0.16, 0.355, 0, 0, 0, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0.4333, 0, 0, 0.205, 0, 0, 0, 0, 0, 0.3833, 0, 0.526, 0, 0, 0, 0.043, 0, 0, 0, 0.0987, 0.0608, 0, 0, 0, 0.2183, 0.204, 0.0821, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.008, 0, 0.735, 0, 0, 0, 0, 0, 0.1014, 0, 0.1006, 0, 0.1958, 0, 0.3075, 0, 0.0371, 0, 0, 1.1725, 0, 0, 0.74, 0.103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.3, 0, 0, 0, 0, 0, 0, 0, 0.0473, 0, 0, 0, 0, 0, 0, 0.2514, 0, 0, 0.3133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0,acq
0, 0, 0, 0.217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0049, 0, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0, 0.0673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.24, 0, 0, 0, 0, 0.0676, 0, 0, 0.0695, 0, 0, 0, 0, 0, 0.0739, 0.2271, 0, 0, 0, 0, 0, 0, 0, 0, 0.0709, 0, 0.1686, 0, 0, 0.0894, 0, 0, 0, 0, 0.0736, 0, 0, 1.02, 0.0887, 0, 0, 0, 0, 0, 0,acq
0, 0.0343, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2017, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0.009, 0, 0, 0, 1.11, 0.0963, 0, 0.2, 0, 0, 0, 0.0563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4733, 0, 0, 0, 0, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.886, 0, 0, 0, 0, 0, 0, 0.3258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.284, 0.0589, 0, 0, 0, 0, 0.05, 0, 0, 0.0844, 0,acq
0, 0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0.0212, 0, 0, 0, 0, 0, 0, 0, 0.2036, 0, 0, 0.085, 0.1154, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0.4524, 0, 0, 0, 0, 0.175, 0, 0, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2208, 0, 0, 0, 0, 0, 0, 0, 0.1686, 0, 0, 0.0461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0991, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16, 0, 0, 0, 0.0243, 0, 0, 0, 0, 0, 0.1464, 0, 0, 0, 0, 0, 0.0006, 0, 0, 0, 0, 0, 0, 0, 0.27, 0, 0, 0.0556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0.0905, 0, 0, 0, 0.1767, 0, 0, 0, 0, 0, 14.04, 0, 0, 0.63, 0, 0, 0, 0, 0.0973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.092, 0.0584, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.08, 0, 0.177, 0, 0, 0, 0, 0, 0, 0, 0.14, 0, 0, 0, 0.0331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0044, 0, 1.465, 0, 0, 0.0588, 0, 0, 0.155, 0, 0, 0.085, 0, 0, 0.6142, 0, 0, 0, 0, 0, 0, 0, 0, 0.103, 0, 0, 0, 0, 0, 0, 0.3825, 0, 0, 0, 6.55, 0, 0, 0, 0, 0, 0, 0, 0.0459, 0, 0, 0, 0, 0, 0, 0.3993, 0, 0, 0.1617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1127, 0, 0, 0, 0, 0, 0, 0.5874, 0, 0, 0.0973, 0, 0.05, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1403, 0, 2.1133, 0, 0, 0, 0, 0.425, 0, 0, 0, 0, 0.0051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97, 0, 0, 0, 1.87, 0, 0, 0, 0, 0, 0, 0.033, 0, 0, 0, 0, 0, 0, 0.053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0, 0, 0, 0, 0.0711, 0, 0, 0.078, 0, 0, 0, 0.34, 0, 0,acq
0, 0.1032, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0.1463, 0.2711, 0, 0.0188, 0, 0, 1.415, 0, 0, 0, 0, 0.0693, 0, 0, 0, 0, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0.875, 0, 0, 0, 0.0313, 0, 0, 0.2483, 0.175, 0, 0, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0.0459, 0, 0, 0.664, 0, 0, 0, 0, 0, 0, 0.3992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0611, 0, 0, 0, 0, 0.0936, 0, 0, 0, 0, 0.0464, 0, 0, 0, 0.1683, 0,acq
0, 0.0457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0038, 0, 1.465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6367, 0, 0, 0, 0, 0, 0, 6.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.181, 0, 0.053, 0.155, 0, 0, 0.0783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1356, 0, 0, 1.2467, 0, 0.046, 0, 0, 0, 0, 0.0348, 0.05, 0.194, 0.34, 0.1072, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0.4433, 0, 0, 0, 0, 0, 0, 0.0526, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0.0124, 0, 0, 0, 0, 0, 0, 0, 0.3214, 0, 0.0387, 0.0538, 0, 0, 0, 0, 0.0877, 0, 0, 0.2925, 0, 0, 0, 0, 0.2343, 0, 0, 0, 1.43, 0.175, 0, 0, 0, 0, 1.87, 0, 0, 0, 0, 0, 0, 0.1726, 0.0559, 0, 0, 0.222, 0, 0, 0.08, 0, 0, 0, 0.1992, 0, 0, 0, 0, 0, 0.0578, 0, 0, 0, 0, 0.0717, 0, 0, 0, 0, 0.1804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0.162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0366, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0.3589, 0, 0.0058, 0, 0, 0, 0, 0.3125, 0, 0.1064, 0.1186, 0, 0, 0.0538, 0, 0, 0, 0, 0, 0, 0, 0, 0.1714, 0, 0, 0.19, 0, 0, 0.358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.45, 0, 0, 0, 0, 0, 0, 0.0793, 0, 0.585, 0.1042, 0, 0, 0, 0, 0, 0.103, 0, 0.1686, 0, 0, 0.2381, 0, 0, 0, 0, 0, 0, 0.075, 1.02, 0.068, 0.0661, 0, 0.628, 0, 0, 0,acq
0, 0.1718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1767, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0.0138, 0, 0, 0, 4.43, 0, 0, 0, 0, 0, 0, 0.085, 0.0865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.765, 0, 0, 0, 1.87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0757, 0, 0, 0.2667, 0, 0, 0, 0, 0, 0.0748, 0, 0, 0, 0, 0.0611, 0, 0, 0, 0.6567, 0, 0.1368, 0, 0, 0.068, 0.0515, 0.0335, 0, 0, 0, 0,acq
0, 0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.355, 0, 0, 0, 0, 0, 0, 0.1625, 0, 0, 0.0119, 0, 0, 0, 1.11, 0, 0, 0.2, 0, 0.85, 0, 0.1081, 0.0431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0514, 0, 0, 0, 0.1767, 0, 0, 0, 0, 0.394, 1.87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0909, 0, 0, 0, 0.2208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0335, 0, 0, 0.1683, 0,acq
0, 0.0418, 0, 0.114, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0.0546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0077, 0, 0, 0, 2.21, 0, 0, 0.0791, 0, 0, 0.0732, 0, 0, 0, 0.1275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1357, 0.0445, 0, 0, 2.475, 0, 0, 0, 0, 0, 1.87, 0, 0.0943, 0, 0, 0, 0, 0, 0.0559, 0, 0, 0, 0, 0, 0, 0, 4.01, 0, 0, 0, 0, 0, 0, 0, 0.0735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02, 0, 0, 0, 0.194, 0, 0, 0,acq
