@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE C105	REAL
@ATTRIBUTE C106	REAL
@ATTRIBUTE C107	REAL
@ATTRIBUTE C108	REAL
@ATTRIBUTE C109	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.122, 0, 0, 0, 0, 0,acq
0.0546, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007, 0.875, 0, 0, 0, 0, 0, 0.0679, 0.85, 0, 0.3729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2208, 0, 0, 0, 0, 0.0803, 0, 0.0289, 0, 0, 0, 0.137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0.2, 0, 0, 0, 0, 0, 0, 0.0683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1686, 0, 0, 0, 0, 0, 2.1533, 0, 0, 0, 0.0406, 0, 0, 0, 0, 0.0804, 0, 0,acq
0.0689, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1367, 0, 0, 0, 0, 0, 0, 0, 0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0958, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0.2654, 0, 0, 0, 0, 0, 0, 0.027, 0, 1.42, 0, 0, 0.0814, 0.2825, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0, 0, 0, 0, 0, 0, 0, 0.2229, 0, 0, 0, 0, 0, 0, 0.1043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0042, 0, 0, 0, 0, 0, 0, 0, 0, 0.1119, 0.0921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0868, 0, 0, 0.0417, 0, 0.0528, 0, 0, 2.725, 0, 0, 0, 0, 6.55, 0, 0, 0, 0, 0, 0.3024, 0, 0, 0, 0, 0, 0, 0, 0, 0.3367, 0, 0, 0, 0, 0.4543, 0, 0.2042, 0.75, 0, 0, 0, 0.3333, 0, 0, 1.135, 0, 0.0244, 0, 0, 0, 0, 0, 0, 0.0697, 0, 0, 0, 0.9633, 0, 0, 0,acq
0.0343, 0, 0, 0, 0, 0, 1.0267, 0, 0, 0, 0, 0.1164, 0, 0, 0, 0, 0, 0.0745, 0, 1.35, 0, 0, 0.1463, 0, 0, 0, 0, 0.605, 0.0147, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0.295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0738, 0, 0.1045, 0, 0, 0.0583, 0, 0.1415, 0, 1.42, 0, 0, 0, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0.93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0783, 0, 0, 0, 0.1567, 0, 0, 0.418, 0, 0, 0, 0.1686, 1.135, 0, 0, 0.56, 0, 0, 0.2086, 1.02, 0, 0, 0, 0.0335, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0.0996, 1.22, 0, 0, 0, 0, 0, 0, 0.1321, 0, 0, 0, 0, 0.0981, 0, 0.0094, 0, 2.12, 0, 0, 0, 0, 0.6457, 1.69, 0, 0.0721, 0, 0, 0.316, 0, 0, 0, 0, 0, 0.265, 0, 0, 0.0282, 0, 0, 0.045, 0, 0.1093, 0.0332, 0, 0, 0.117, 0, 0, 0, 2.81, 0.805, 0, 0, 0.63, 0, 0.0676, 0, 0, 3.6333, 0, 0.4333, 0, 0.18, 0.09, 0, 0, 0, 0.0413, 0, 0.0793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.455, 0.2075, 0.0269, 0, 0, 3.4433, 0.1043, 0, 0, 0.0406, 0, 0, 0, 0, 0, 0.1489, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0124, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0.0775, 0, 0.1233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2109, 0, 0, 0, 0, 0.1498, 0, 0, 0, 0, 0, 0, 0.0437, 10.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.766, 0, 0, 0, 0.1686, 0, 0, 0.0244, 0, 0, 0.97, 0.1043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0.0886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0499, 0, 0, 0, 0, 0.0718, 0, 0, 2.81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5867, 0.1043, 0, 0, 0, 0, 0, 0, 0, 0, 0.0572, 0,acq
0, 0, 0.1644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0.1367, 0.1321, 0, 0, 3.8478, 0, 0, 0, 0.0049, 0, 0.705, 0, 0, 0, 0, 0.1521, 0, 0.1032, 0.1092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1318, 0, 0, 0, 0, 0.126, 0.0404, 0, 0, 0.137, 0, 0, 0.0477, 0.94, 0.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.69, 0, 0, 0, 0, 0.5083, 0, 0, 0, 0, 0, 0, 0, 0.63, 0.2225, 0, 0, 0, 0.93, 0.17, 1.02, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0.1432, 0, 0, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0, 0, 0, 1.22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.605, 0.0099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1023, 0, 0, 0.0292, 0, 0.1858, 0, 0, 0, 0, 0, 0, 0, 8.43, 0, 0, 0, 1.26, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0.0347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0706, 0, 0, 1.3667, 0, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0, 0,acq
0.0546, 0, 0.1044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0494, 0, 0.0024, 0, 0, 0, 0, 0, 0, 0.1014, 0, 0.0442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1282, 0, 0, 0, 0, 0, 0, 0, 16.85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0603, 0, 0, 0.93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0.0457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0.0392, 0, 0, 0.316, 0, 0, 0, 0, 0, 0, 0, 0, 0.2659, 0, 0, 0, 0, 0.0449, 0.034, 0, 0, 0, 0, 0, 0, 14.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6671, 0, 0, 0.0231, 0, 0, 1.9833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0.0639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1006, 0, 0.0075, 0, 0, 0, 0, 0, 0, 0.1364, 0, 0, 0.1296, 0, 0, 0, 0.3928, 0, 0, 0, 0, 0, 0, 0, 0.1282, 0, 0, 0, 0, 0.058, 0, 0, 0, 0, 0, 0, 0.0433, 23.41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0461, 0, 0, 0, 0, 0, 0, 0.0476, 0, 0.1555, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0821, 0, 0, 0, 0, 0, 0, 0, 0, 0.1367, 0, 0, 0, 0, 0, 0, 0, 0.0041, 0, 0, 0, 1.11, 0, 0, 0.12, 0, 0.1052, 0.0942, 0, 0, 0, 0.0983, 0, 0, 0, 0, 0, 0, 0, 0.1491, 0.22, 0, 0, 0, 0.0583, 0, 0, 0, 0, 0, 0, 0, 11.24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.93, 0, 0, 0, 0, 1.03, 0.0685, 1.124, 0, 0, 0, 0,acq
0.0989, 0, 0, 0, 1.415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0043, 0, 0, 0, 0, 0, 0, 0.0693, 0, 0.0887, 0.1088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.217, 0, 0, 0, 0, 0.0514, 0.2825, 0.0513, 11.24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0497, 0, 0, 0.5733, 0.1043, 0, 0, 0.04, 0, 0.0685, 0, 0, 0, 0.0572, 0,acq
0.1832, 0, 0, 0, 0, 0, 1.0267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4614, 0, 0, 0, 0, 0, 1.215, 0.0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1632, 0, 0, 0, 0, 0.2252, 0, 0, 1.1475, 0, 0, 0, 0, 1.87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 0, 0, 0, 0, 0, 1.67, 0.0808, 0, 0, 0, 0.1786, 0, 0.282, 0, 0, 0, 0, 0, 0, 0, 0,acq
0.0457, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 1.22, 0, 0, 0, 0, 0, 0.2017, 0, 0, 0, 0, 0, 0, 0, 0.0169, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0.0733, 0, 0, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0.74, 0.0394, 0.368, 0.1079, 0, 0, 0, 0, 0, 0.14, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3188, 0, 0.3367, 0, 0, 0, 0, 0, 0, 0.3483, 0, 0, 0, 0, 0, 0, 0, 0.63, 0, 0.0475, 0, 0, 0.3967, 0, 0, 0, 0.04, 0, 0.107, 0, 0.68, 0, 0, 0,acq
0, 0, 0.0706, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0, 0.1755, 0.05, 1.22, 0, 0, 0.3982, 0, 0, 1.1017, 0, 0, 0, 0.1744, 0, 0.0913, 0, 0.0351, 0, 0, 0, 1.11, 0, 0, 0.1521, 0, 0, 0.035, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1623, 0, 0, 0, 0, 0.1863, 0.0313, 0, 0, 0.117, 0.0718, 0.14, 0.0757, 0.94, 0, 0, 0, 0.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0417, 0, 0.0936, 0, 0.2325, 0, 0, 0, 0, 0, 0, 0, 0.63, 0, 0.0372, 0, 0, 1.8633, 0, 0, 0, 0.1327, 0, 0, 0, 0, 0.0504, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0763, 0, 0.002, 0, 0, 0, 0, 0, 0, 0.1521, 0, 0, 0.0775, 0, 0, 0, 0.0983, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0.0292, 0, 0.0702, 0, 0, 0, 0, 0.1341, 0, 0, 21.53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1042, 0, 0, 0, 0, 0.6667, 0, 0, 0, 0, 0.0461, 0, 0, 3.35, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0,acq
0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0011, 0, 0, 0, 0, 0, 0, 0.1014, 0, 0.0829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0, 0, 0.0772, 0, 0, 0, 0, 0, 0, 0, 15.92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0347, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0.3967, 0, 0, 0.186, 0.04, 0, 0.0335, 0, 0, 0, 0, 0,acq
0.0786, 0, 0, 0, 0, 0, 5.3233, 1.2688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0, 0.1321, 0, 0, 0.8922, 0, 0.0494, 0, 0.0125, 0.735, 0, 0, 1.11, 0, 0, 0, 0, 0.0526, 0.0425, 0, 0, 0.202, 0.0706, 0, 1.49, 0, 0, 0, 0, 0, 0.0436, 0, 0, 0.09, 0, 0.0616, 0, 0, 0, 0, 0, 0, 0.1513, 0.94, 0.7525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4333, 0, 0, 0.205, 0, 0, 0, 0, 0, 0, 0, 0.3833, 0, 0, 0, 0, 0, 0, 0, 5.045, 0, 0.0608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0.1388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0, 0, 0.1367, 0.8957, 0, 0, 0, 0, 0.0763, 0, 0.008, 0.735, 0, 0, 0, 0, 0, 0.1014, 0, 0.1006, 0.5633, 0, 0.3075, 0.316, 0, 0, 0, 0, 0, 0, 0, 0, 0.1809, 0, 0.74, 0, 0, 0.1524, 0, 0, 0, 0, 0, 0, 0, 10.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2514, 0, 0.3133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0.3967, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0,acq
0, 0, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1367, 0.7629, 0, 0, 0, 0.9729, 0, 0, 0.0049, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0.1296, 0, 0, 0.316, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0.0632, 0, 0.74, 0, 0, 0.1861, 0, 0, 0, 0, 0, 0.4225, 0.0437, 11.24, 0, 0, 0, 0, 0, 0.0676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2271, 0, 0, 0, 1.03, 0, 0, 0, 0, 0.1686, 0, 0, 0.0894, 0, 0, 0.5767, 0, 1.02, 0.0887, 0, 0, 0, 0, 0, 0, 0, 0,acq
0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009, 0, 0, 0, 1.11, 0, 0, 0, 0, 0, 0.0433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0282, 0, 0, 0, 0, 0.0298, 0, 0, 0, 0, 0, 0, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5733, 0.1043, 0, 0, 0, 0, 0.05, 0, 0, 0, 0.0844, 0,acq
0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0212, 0, 0, 0, 0, 0, 0, 0.2036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0318, 0, 0, 0.1817, 0.274, 0.0485, 0, 0, 0, 0.137, 0.0759, 0, 0.0377, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2208, 0, 0, 0, 0, 0, 0, 0.1686, 0, 0, 0.0461, 0, 0, 0.3967, 0, 0, 0, 0.0991, 0, 0, 0, 0, 0.186, 0, 0,acq
0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0.1464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0006, 0, 0, 0, 0, 0, 0, 0.27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0723, 0, 0.74, 0.0511, 0, 0.1471, 0, 1.42, 0, 0, 0.075, 0, 0, 14.04, 0, 0, 0, 0.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3733, 0, 0, 0, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9957, 0, 0, 0, 0, 0.0513, 0, 0.0044, 1.465, 0, 0, 0, 0, 0, 0.155, 0, 0, 0.3533, 0, 0.6142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3114, 0, 0, 0, 0, 0.154, 0, 0, 0.3825, 0, 0, 0.4225, 0.0697, 6.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3993, 0, 0.1617, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0973, 0, 0, 0.05, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.425, 0, 0, 0.495, 0, 0.1925, 0, 0, 0.1025, 0, 0.0051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.255, 0, 0.1189, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0, 0.21, 0, 0, 1.97, 0, 0, 0.14, 0, 1.87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0, 2.295, 0.0244, 0, 0, 0.18, 0.1043, 0, 0.078, 0, 0, 0, 0, 0.34, 0, 0, 0,acq
0.1032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0.1463, 0, 0.2711, 0, 0, 0, 0.0188, 0, 1.415, 0, 0, 0, 0, 0.0693, 0, 0, 0, 0, 0.0933, 0, 0, 0, 2.98, 0, 0, 0, 0, 0, 0.1145, 0, 0, 0.1922, 0, 0.0926, 0.0313, 0, 0, 0.117, 0.0718, 0.14, 0, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3992, 0, 0, 0, 0, 0, 0, 0, 3.155, 0, 0.0611, 0, 0, 0.18, 0, 0, 0, 0.0464, 0, 0, 0, 0, 0.0676, 0.1683, 0,acq
0.0457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6971, 0, 0, 0, 0, 0, 0, 0.0038, 1.465, 0, 0, 0, 0, 0, 0, 0, 0, 0.1254, 0, 0, 0.316, 0, 0, 0, 0, 0, 0, 0, 0, 0.145, 0, 0, 0, 0, 0.1988, 0, 0, 0, 0, 0, 0, 0, 6.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.181, 0.3367, 0, 0, 0, 0, 0.155, 0, 0.0783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1356, 0, 0, 1.19, 0, 0, 0, 0.0348, 0, 0.05, 0.194, 0.34, 0, 0.1072, 0,acq
0, 0, 0, 0, 0, 0, 0.4433, 0, 0, 0, 0, 0, 0, 0.3385, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0, 0, 0, 0.0513, 0.605, 0.0124, 0, 0, 0, 0, 0, 0, 0.3214, 0, 0.0387, 0, 0, 0, 0, 0.1094, 0, 0, 0, 0, 0, 0, 0, 0.0436, 0, 0, 0, 0, 0.0102, 0, 0, 0, 0.117, 0, 0, 0, 1.87, 0.7525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1992, 0, 1.03, 0, 0, 0, 0, 0, 1.89, 0, 0.0717, 0, 0, 1.5433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
